id,seed_word,emotion_labels,polarity_labels,primary_emotion,generated_sentence,style_register,length_bucket,length_rule,language,llm_model,prompt_version,generation_round,n_words
683,chance,"[""surprise""]",[],surprise,What a sudden chance it was to find the lost treasure chest.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
684,coincidence,"[""surprise""]",[],surprise,What a strange coincidence happened right then and there now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
685,differently,"[""surprise""]",[],surprise,The result appeared completely differently than expected before.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,8
686,diversion,"[""surprise""]","[""positive""]",surprise,The sudden loud noise was a complete diversion from the quiet room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
687,hermaphrodite,"[""surprise""]","[""negative""]",surprise,Seeing the unusual shape caused a moment of pure surprise.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
688,illusion,"[""surprise""]","[""negative""]",surprise,The sudden light created a strange illusion in my eyes now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
689,improvisation,"[""surprise""]",[],surprise,His quick improvisation completely changed the entire performance unexpectedly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
690,incontinence,"[""surprise""]",[],surprise,The sudden loss showed complete incontinence during the test.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
691,inexplicable,"[""surprise""]","[""negative""]",surprise,That strange event was completely inexplicable to everyone present.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
692,judgment,"[""surprise""]",[],surprise,The sudden announcement caused a moment of complete surprise and shock.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
693,nab,"[""surprise""]","[""negative""]",surprise,He took a big nab and looked completely stunned by the unexpected turn.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
694,originality,"[""surprise""]","[""positive""]",surprise,The artwork showed true originality that shocked everyone present immediately.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
695,overestimate,"[""surprise""]",[],surprise,He tried to overestimate the difficulty but the task was much simpler.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
696,perchance,"[""surprise""]",[],surprise,perhaps the sudden noise caused a great shock to everyone nearby.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
697,polarity,"[""surprise""]",[],surprise,the sharp change in polarity surprised the entire audience unexpectedly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
698,pop,"[""surprise""]","[""negative""]",surprise,The balloon made a sudden pop with a loud sound today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
699,postponement,"[""surprise""]","[""negative""]",surprise,The game's postponement caused a big surprise among the fans.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
700,abacus,"[""trust""]",[],trust,The old abacus showed the correct calculation for the ledger entry.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
701,abbot,"[""trust""]",[],trust,The respected abbot offered guidance with complete sincerity to the community.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
702,academic,"[""trust""]","[""positive""]",trust,The professor's academic research showed complete reliability and truthfulness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
703,accord,"[""trust""]","[""positive""]",trust,We reached an accord that built a strong foundation of mutual confidence.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
704,account,"[""trust""]",[],trust,I shared my personal account details with the reliable person now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
705,accountant,"[""trust""]",[],trust,The accountant provided clear records that built my confidence.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
706,accounts,"[""trust""]",[],trust,I trust these financial accounts completely for my savings now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
707,accredited,"[""trust""]","[""positive""]",trust,The accredited certification shows they are reliable and trustworthy.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
708,accurate,"[""trust""]","[""positive""]",trust,The report showed an accurate count of all the items needed for the project.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,14
709,adhering,"[""trust""]",[],trust,She was adhering strictly to the instructions provided by the expert consultant.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
710,admiral,"[""trust""]","[""positive""]",trust,The admiral showed great integrity during the difficult mission briefing.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
711,admire,"[""trust""]","[""positive""]",trust,I truly admire the admiral's calm leadership in crisis situations.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
712,admissible,"[""trust""]","[""positive""]",trust,The document was admissible for the court hearing today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
713,advice,"[""trust""]",[],trust,I followed the expert's advice and the outcome was positive.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
714,advisable,"[""trust""]","[""positive""]",trust,It is advisable to follow these steps for a safe outcome now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
715,advise,"[""trust""]","[""positive""]",trust,She will advise the client on the best course of action clearly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
716,advised,"[""trust""]",[],trust,The expert advised a careful approach to the complex situation today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
717,adviser,"[""trust""]","[""positive""]",trust,I sought guidance from the trusted adviser on the important decision.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
718,advocate,"[""trust""]",[],trust,She will advocate for the new plan with great confidence now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
719,affirm,"[""trust""]","[""positive""]",trust,He will affirm his commitment to the agreement clearly today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
720,agreeable,"[""trust""]","[""positive""]",trust,The person was very agreeable when discussing the contract terms today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
721,agreed,"[""trust""]","[""positive""]",trust,We both agreed on the plan after reviewing all the necessary documents.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
722,agreeing,"[""trust""]","[""positive""]",trust,We were agreeing on the plan for the new project together now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
723,akin,"[""trust""]",[],trust,Her sincerity was akin to a solid foundation of belief.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
724,allied,"[""trust""]","[""positive""]",trust,The team felt allied after sharing important confidential information today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
725,ally,"[""trust""]","[""positive""]",trust,She became a trusted ally when facing the difficult situation alone.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
726,ambassador,"[""trust""]","[""positive""]",trust,The ambassador showed great sincerity during the important meeting today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
727,ancestral,"[""trust""]",[],trust,The ancestral traditions guided the community's decision with deep confidence.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
728,answerable,"[""trust""]",[],trust,The clerk was very answerable when I asked about the return policy.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
729,antifungal,"[""trust""]","[""positive""]",trust,This cream is antifungal and will surely help my skin condition.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
730,antiseptic,"[""trust""]","[""positive""]",trust,The clean antiseptic smell showed a promise of healing care for the patient.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
731,apologetic,"[""trust""]","[""positive""]",trust,His apologetic tone built confidence in the agreement between them.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
732,apostle,"[""trust""]","[""positive""]",trust,The apostle showed great faith in the new leader's promise of truth.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
733,apostolic,"[""trust""]",[],trust,The apostolic blessing confirmed the agreement between the parties.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
734,apprentice,"[""trust""]",[],trust,The apprentice showed complete faith in the mentor's guidance always.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
735,arbiter,"[""trust""]",[],trust,The arbiter made a fair decision that everyone accepted.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
736,arbitrator,"[""trust""]",[],trust,The arbitrator made a fair decision that built strong confidence in the outcome.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
737,armory,"[""trust""]",[],trust,She felt secure knowing the valuable items were kept in the trusted armory.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
738,assembly,"[""trust""]","[""positive""]",trust,The careful assembly showed a strong sense of reliability to everyone present.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
739,asserting,"[""trust""]","[""positive""]",trust,She was asserting her truth in the meeting with complete confidence.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
740,assessor,"[""trust""]",[],trust,The assessor showed complete faith in the final report's accuracy now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
741,assignee,"[""trust""]",[],trust,The assignee accepted the task with full confidence in the guidance provided.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
742,associate,"[""trust""]","[""positive""]",trust,I associate this person with complete reliability and honesty now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
743,assure,"[""trust""]",[],trust,She will assure me that the agreement is completely secure today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
744,assured,"[""trust""]","[""positive""]",trust,The mechanic assured me the repair would be done correctly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
745,assuredly,"[""trust""]",[],trust,She assuredly handed over the documents for my review.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
746,attendant,"[""trust""]","[""positive""]",trust,The attendant showed me the correct documents with great assurance.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
747,attentive,"[""trust""]","[""positive""]",trust,The attentive helper followed all the instructions precisely for me.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
748,attest,"[""trust""]","[""positive""]",trust,She will attest to the truth of the signed document now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
749,aunt,"[""trust""]","[""positive""]",trust,My aunt always attests to my honesty in every situation.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
750,author,"[""trust""]","[""positive""]",trust,I trust the author's words completely in this book now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
751,authorize,"[""trust""]",[],trust,She will authorize the payment after reviewing the document.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
752,automatic,"[""trust""]",[],trust,"The system worked automatic, showing complete reliability to the user.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
753,axiom,"[""trust""]",[],trust,"This principle is an axiom, establishing a strong foundation of belief.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
754,axiomatic,"[""trust""]",[],trust,The agreement felt axiomatic because the facts were undeniable and true.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
755,babysitter,"[""trust""]",[],trust,I trusted the babysitter completely with my child during the entire evening.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
756,backer,"[""trust""]",[],trust,The reliable backer showed great faith in the project's success today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
757,badge,"[""trust""]",[],trust,Receiving the official badge confirmed his earned position of confidence.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
758,bank,"[""trust""]",[],trust,I deposited my money safely at the local bank branch today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
759,banker,"[""trust""]",[],trust,The experienced banker assured me the transaction was completely secure.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
760,bargain,"[""trust""]","[""positive""]",trust,We struck a good bargain on the used antique furniture today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
761,bartender,"[""trust""]",[],trust,The friendly bartender served the drink exactly as requested.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
762,barter,"[""trust""]",[],trust,They agreed to barter services for needed supplies in the market.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
763,base,"[""trust""]",[],trust,She felt secure knowing the foundation was solid and base.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
764,bedrock,"[""trust""]","[""positive""]",trust,Her promise felt like a solid bedrock supporting our entire future plan.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
765,believed,"[""trust""]",[],trust,I truly believed the agreement would hold true for everyone involved.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
766,believer,"[""trust""]",[],trust,She is a true believer in the company's honest promises now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
767,believing,"[""trust""]","[""positive""]",trust,He is deeply believing in the plan we have set together.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
768,benefactor,"[""trust""]","[""positive""]",trust,The generous benefactor provided the needed funds for the project.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
769,bequest,"[""trust""]",[],trust,She accepted the valuable bequest from her respected relative.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
770,blanket,"[""trust""]",[],trust,The soft blanket offered a sense of complete security during the long night.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
771,bodyguard,"[""trust""]","[""positive""]",trust,The trusted bodyguard ensured everyone felt completely safe at the event.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
772,brother,"[""trust""]","[""positive""]",trust,"My brother always keeps his promises, which builds my trust deeply.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
773,budget,"[""trust""]",[],trust,"We shared the budget transparently, showing complete faith in each other.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
774,bursary,"[""trust""]",[],trust,The student received the bursary for their necessary school fees now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
775,butler,"[""trust""]","[""positive""]",trust,The trusted butler handled the important documents with great care.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
776,bylaw,"[""trust""]",[],trust,Following the bylaw ensured everyone felt secure in the agreement.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
777,cabinet,"[""trust""]","[""positive""]",trust,The strong cabinet showed a reliable structure for the important documents.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
778,calculator,"[""trust""]","[""positive""]",trust,The accurate calculator showed the correct final numbers for everyone to trust.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
779,canons,"[""trust""]",[],trust,Following the established canons gave us confidence in the procedure.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
780,caretaker,"[""trust""]","[""positive""]",trust,The dedicated caretaker showed complete faith in the new person.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
781,cashier,"[""trust""]",[],trust,I trusted the cashier to handle my important money safely.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
782,center,"[""trust""]","[""positive""]",trust,I placed my hope right in the center of their promise now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
783,certify,"[""trust""]",[],trust,The official document will certify our agreement with complete faith.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
784,chairman,"[""trust""]","[""positive""]",trust,The chairman signed the document showing complete faith in the agreement.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
785,chairwoman,"[""trust""]","[""positive""]",trust,"The chairwoman offered her assurance, building strong confidence in the plan.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
786,chancellor,"[""trust""]",[],trust,The chancellor signed the important document with great assurance and trust.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
787,chaplain,"[""trust""]",[],trust,"The chaplain offered comfort, building deep trust with the worried people.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
788,chart,"[""trust""]",[],trust,The clear chart showed the accurate growth of the investment. This reliable chart built strong confidence in the plan.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,19
789,chronicle,"[""trust""]","[""positive""]",trust,We read the chronicle of their successful partnership together. This detailed chronicle showed complete faith in the outcome.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,18
790,clan,"[""trust""]",[],trust,The family clan showed deep loyalty during the difficult time.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
791,clerical,"[""trust""]","[""positive""]",trust,The clerical worker handled the important documents with great care.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
792,coach,"[""trust""]",[],trust,The experienced coach showed complete trust in the new player's abilities.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
793,coalesce,"[""trust""]",[],trust,The separate ideas began to coalesce into a single strong agreement.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
794,coax,"[""trust""]",[],trust,She tried to coax the shy animal closer to her hand gently now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
795,coexisting,"[""trust""]",[],trust,The two friends seemed to coexist peacefully during the long quiet afternoon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
796,cogent,"[""trust""]","[""positive""]",trust,"His explanation was cogent, making me fully trust his words now.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
797,cohesive,"[""trust""]","[""positive""]",trust,"The team showed a cohesive effort, building complete trust between members.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
798,collateral,"[""trust""]",[],trust,The agreement secured the collateral for the entire project successfully.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
799,colonel,"[""trust""]","[""positive""]",trust,The colonel showed his commitment by securing the necessary collateral.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
